filename,width,height,depth,class,pose,truncated,difficult,xmin,ymin,xmax,ymax
P04624.jpg,495,494,3,plier,Unspecified,0,0,70,180,133,260
P02255.jpg,847,691,3,gun,Unspecified,0,0,204,357,295,532
P02255.jpg,847,691,3,gun,Unspecified,0,0,401,233,550,382
P06033.jpg,490,574,3,scissor,Unspecified,0,0,206,386,322,456
P06033.jpg,490,574,3,scissor,Unspecified,0,0,109,425,173,484
P01984.jpg,637,554,3,gun,Unspecified,0,0,87,313,254,475
P01984.jpg,637,554,3,gun,Unspecified,0,0,252,304,362,499
P01984.jpg,637,554,3,gun,Unspecified,0,0,301,243,386,411
P01984.jpg,637,554,3,gun,Unspecified,0,0,197,281,295,405
P01984.jpg,637,554,3,gun,Unspecified,0,0,195,208,379,303
P01984.jpg,637,554,3,gun,Unspecified,0,0,370,174,515,291
P00442.jpg,834,552,3,knife,Unspecified,0,0,285,400,660,538
P00442.jpg,834,552,3,gun,Unspecified,0,0,228,297,395,368
P00442.jpg,834,552,3,gun,Unspecified,0,0,354,235,476,368
P00324.jpg,860,571,3,knife,Unspecified,0,0,472,188,842,311
P08778.jpg,535,555,3,plier,Unspecified,0,0,394,258,430,395
P08778.jpg,535,555,3,plier,Unspecified,0,0,343,215,380,330
P08778.jpg,535,555,3,plier,Unspecified,0,0,352,259,402,366
P08778.jpg,535,555,3,plier,Unspecified,0,0,356,264,406,395
P06755.jpg,464,562,3,wrench,Unspecified,0,0,72,369,236,438
P06755.jpg,464,562,3,plier,Unspecified,0,0,68,306,202,400
P06755.jpg,464,562,3,wrench,Unspecified,0,0,46,320,163,366
P02533.jpg,673,567,3,gun,Unspecified,0,0,123,88,219,266
P00873.jpg,553,540,3,wrench,Unspecified,0,0,36,33,241,341
P00873.jpg,553,540,3,wrench,Unspecified,0,0,116,199,219,409
P00873.jpg,553,540,3,gun,Unspecified,0,0,100,258,187,406
P00873.jpg,553,540,3,knife,Unspecified,0,0,30,86,182,351
P00873.jpg,553,540,3,plier,Unspecified,0,0,118,240,261,418
P08591.jpg,710,452,3,scissor,Unspecified,0,0,92,227,124,296
P02902.jpg,679,598,3,gun,Unspecified,0,0,64,367,161,517
P02902.jpg,679,598,3,gun,Unspecified,0,0,190,126,367,256
P02902.jpg,679,598,3,knife,Unspecified,0,0,43,258,420,418
P02916.jpg,792,457,3,gun,Unspecified,0,0,111,327,259,390
P08585.jpg,1001,561,3,plier,Unspecified,0,0,226,284,321,461
P08585.jpg,1001,561,3,plier,Unspecified,0,0,256,318,316,463
P00867.jpg,542,528,3,wrench,Unspecified,0,0,36,32,261,323
P00867.jpg,542,528,3,knife,Unspecified,0,0,29,77,204,333
P00867.jpg,542,528,3,wrench,Unspecified,0,0,138,179,195,386
P00867.jpg,542,528,3,gun,Unspecified,0,0,106,247,194,399
P00697.jpg,517,432,3,knife,Unspecified,0,0,134,303,334,409
P00697.jpg,517,432,3,knife,Unspecified,0,0,300,157,437,416
P00697.jpg,517,432,3,wrench,Unspecified,0,0,268,159,396,364
P00697.jpg,517,432,3,knife,Unspecified,0,0,49,39,262,244
P00697.jpg,517,432,3,gun,Unspecified,0,0,222,106,363,245
P05937.jpg,799,938,3,plier,Unspecified,0,0,242,566,408,607
P05937.jpg,799,938,3,scissor,Unspecified,0,0,566,455,630,512
P02080.jpg,631,579,3,gun,Unspecified,0,0,172,211,275,377
P02080.jpg,631,579,3,plier,Unspecified,0,0,291,235,382,446
P05089.jpg,668,623,3,plier,Unspecified,0,0,136,403,198,530
P05089.jpg,668,623,3,plier,Unspecified,0,0,197,409,258,538
P04397.jpg,1006,550,3,scissor,Unspecified,0,0,817,369,866,470
P06580.jpg,351,596,3,scissor,Unspecified,0,0,171,445,247,483
P07852.jpg,1186,616,3,plier,Unspecified,0,0,957,157,1079,306
P07852.jpg,1186,616,3,plier,Unspecified,0,0,996,165,1103,264
P06594.jpg,1048,712,3,plier,Unspecified,0,0,94,385,226,497
P06594.jpg,1048,712,3,plier,Unspecified,0,0,210,387,289,435
P06594.jpg,1048,712,3,wrench,Unspecified,0,0,238,411,268,480
P06594.jpg,1048,712,3,plier,Unspecified,0,0,149,425,247,488
P04383.jpg,1500,1035,3,plier,Unspecified,0,0,1019,555,1157,706
P02094.jpg,636,767,3,plier,Unspecified,0,0,81,328,166,587
P02094.jpg,636,767,3,gun,Unspecified,0,0,62,172,156,338
P02094.jpg,636,767,3,gun,Unspecified,0,0,241,198,320,403
P00683.jpg,775,657,3,knife,Unspecified,0,0,143,320,432,598
P00683.jpg,775,657,3,knife,Unspecified,0,0,153,288,436,597
P00683.jpg,775,657,3,plier,Unspecified,0,0,228,483,440,589
P00668.jpg,529,514,3,wrench,Unspecified,1,0,1,98,290,373
P00668.jpg,529,514,3,wrench,Unspecified,0,0,227,300,437,406
P00668.jpg,529,514,3,knife,Unspecified,0,0,142,298,452,350
P00668.jpg,529,514,3,knife,Unspecified,0,0,138,274,443,327
P00668.jpg,529,514,3,scissor,Unspecified,0,0,364,142,471,315
P00668.jpg,529,514,3,gun,Unspecified,0,0,159,313,326,407
P07107.jpg,343,458,3,scissor,Unspecified,0,0,167,223,216,269
P08234.jpg,314,865,3,plier,Unspecified,0,0,103,640,184,709
P06219.jpg,417,283,3,plier,Unspecified,0,0,275,73,326,187
P06219.jpg,417,283,3,wrench,Unspecified,0,0,315,96,362,213
P01576.jpg,603,605,3,plier,Unspecified,0,0,198,376,462,446
P01576.jpg,603,605,3,gun,Unspecified,0,0,403,247,516,411
P05710.jpg,702,650,3,plier,Unspecified,0,0,533,432,612,523
P03361.jpg,819,645,3,knife,Unspecified,0,0,185,214,315,570
P03361.jpg,819,645,3,knife,Unspecified,0,0,107,335,502,492
P03361.jpg,819,645,3,plier,Unspecified,0,0,174,446,340,591
P03407.jpg,712,530,3,knife,Unspecified,0,0,369,191,640,435
P03407.jpg,712,530,3,knife,Unspecified,0,0,397,185,642,451
P03407.jpg,712,530,3,plier,Unspecified,0,0,493,207,634,358
P05076.jpg,753,499,3,plier,Unspecified,0,0,259,252,392,380
P01210.jpg,612,594,3,gun,Unspecified,0,0,474,170,576,358
P01210.jpg,612,594,3,gun,Unspecified,0,0,169,488,372,578
P08552.jpg,605,406,3,plier,Unspecified,0,0,128,249,178,371
P08552.jpg,605,406,3,plier,Unspecified,0,0,84,163,226,308
P01204.jpg,609,593,3,gun,Unspecified,0,0,26,114,192,274
P01204.jpg,609,593,3,gun,Unspecified,1,0,493,277,609,437
P07675.jpg,418,640,3,plier,Unspecified,0,0,183,452,322,501
P07675.jpg,418,640,3,wrench,Unspecified,0,0,239,352,323,520
P05062.jpg,342,491,3,plier,Unspecified,0,0,134,139,265,239
P05704.jpg,673,650,3,plier,Unspecified,0,0,461,126,521,249
P03375.jpg,822,613,3,knife,Unspecified,0,0,104,282,467,460
P03375.jpg,822,613,3,knife,Unspecified,0,0,133,293,421,510
P03375.jpg,822,613,3,plier,Unspecified,0,0,76,353,227,484
P07113.jpg,423,623,3,scissor,Unspecified,0,0,179,416,217,488
P07113.jpg,423,623,3,scissor,Unspecified,0,0,181,152,242,233
P07113.jpg,423,623,3,scissor,Unspecified,0,0,160,159,196,221
P08220.jpg,929,970,3,plier,Unspecified,0,0,530,512,680,630
P01562.jpg,614,542,3,plier,Unspecified,0,0,284,217,496,400
P01562.jpg,614,542,3,gun,Unspecified,0,0,179,218,282,385
P01562.jpg,614,542,3,gun,Unspecified,0,0,185,129,367,214
P02043.jpg,644,520,3,gun,Unspecified,0,0,267,244,404,323
P04432.jpg,257,526,3,plier,Unspecified,0,0,145,317,233,454
P00654.jpg,542,408,3,wrench,Unspecified,0,0,44,118,144,309
P00654.jpg,542,408,3,wrench,Unspecified,1,0,190,227,542,303
P00654.jpg,542,408,3,knife,Unspecified,0,0,72,160,316,287
P00654.jpg,542,408,3,gun,Unspecified,0,0,77,150,236,237
P00654.jpg,542,408,3,knife,Unspecified,0,0,6,136,253,292
P00654.jpg,542,408,3,scissor,Unspecified,0,0,11,220,208,303
P07885.jpg,520,878,3,scissor,Unspecified,0,0,311,606,384,642
P06543.jpg,442,707,3,plier,Unspecified,0,0,147,478,320,524
P06543.jpg,442,707,3,wrench,Unspecified,0,0,131,359,235,497
P00132.jpg,838,588,3,gun,Unspecified,0,0,126,377,220,484
P00132.jpg,838,588,3,gun,Unspecified,0,0,62,362,103,491
P00132.jpg,838,588,3,knife,Unspecified,0,0,65,202,308,340
P00132.jpg,838,588,3,knife,Unspecified,0,0,52,226,449,295
P00132.jpg,838,588,3,knife,Unspecified,0,0,79,197,412,245
P04354.jpg,326,417,3,scissor,Unspecified,0,0,97,201,187,245
P02725.jpg,650,503,3,gun,Unspecified,0,0,58,314,124,456
P04340.jpg,712,692,3,plier,Unspecified,0,0,330,172,397,282
P02731.jpg,706,521,3,gun,Unspecified,0,0,17,194,96,338
P01238.jpg,1512,753,3,gun,Unspecified,0,0,1272,218,1434,314
P01238.jpg,1512,753,3,gun,Unspecified,1,0,1442,111,1512,311
P07891.jpg,964,696,3,plier,Unspecified,0,0,664,252,734,365
P07891.jpg,964,696,3,plier,Unspecified,0,0,663,206,773,284
P07891.jpg,964,696,3,plier,Unspecified,0,0,710,196,776,296
P07891.jpg,964,696,3,plier,Unspecified,0,0,724,172,767,326
P07891.jpg,964,696,3,plier,Unspecified,0,0,776,189,792,273
P07649.jpg,333,720,3,scissor,Unspecified,0,0,80,569,173,649
P07649.jpg,333,720,3,scissor,Unspecified,0,0,82,576,163,637
P00126.jpg,841,573,3,gun,Unspecified,0,0,65,328,111,459
P00126.jpg,841,573,3,gun,Unspecified,0,0,152,355,246,464
P00126.jpg,841,573,3,knife,Unspecified,0,0,58,203,457,254
P00126.jpg,841,573,3,knife,Unspecified,0,0,78,165,415,211
P00126.jpg,841,573,3,knife,Unspecified,0,0,57,145,366,175
P00640.jpg,516,429,3,wrench,Unspecified,0,0,194,92,452,382
P00640.jpg,516,429,3,wrench,Unspecified,0,0,117,93,339,272
P00640.jpg,516,429,3,wrench,Unspecified,0,0,130,59,234,278
P00640.jpg,516,429,3,knife,Unspecified,0,0,208,109,295,305
P00640.jpg,516,429,3,knife,Unspecified,0,0,269,159,429,306
P00640.jpg,516,429,3,gun,Unspecified,0,0,150,131,290,249
P00640.jpg,516,429,3,scissor,Unspecified,0,0,177,88,380,136
P00898.jpg,888,1024,3,knife,Unspecified,0,0,49,188,470,358
P00898.jpg,888,1024,3,gun,Unspecified,0,0,124,259,356,365
P00898.jpg,888,1024,3,gun,Unspecified,0,0,368,210,552,297
P02057.jpg,836,747,3,gun,Unspecified,0,0,520,299,682,434
P02057.jpg,836,747,3,gun,Unspecified,0,0,235,344,317,525
P05738.jpg,388,459,3,wrench,Unspecified,0,0,275,172,332,295
P05738.jpg,388,459,3,wrench,Unspecified,0,0,297,172,348,296
P04426.jpg,425,448,3,wrench,Unspecified,0,0,168,324,398,392
P00127.jpg,831,564,3,knife,Unspecified,0,0,58,471,367,501
P00127.jpg,831,564,3,knife,Unspecified,0,0,53,387,453,467
P00127.jpg,831,564,3,knife,Unspecified,0,0,78,432,414,479
P00127.jpg,831,564,3,gun,Unspecified,0,0,147,199,236,299
P00127.jpg,831,564,3,gun,Unspecified,0,0,58,212,99,334
P06556.jpg,1476,1035,3,wrench,Unspecified,0,0,1027,479,1149,707
P07890.jpg,958,700,3,plier,Unspecified,0,0,658,255,727,368
P07890.jpg,958,700,3,plier,Unspecified,0,0,663,208,767,287
P07890.jpg,958,700,3,plier,Unspecified,0,0,703,199,770,300
P07890.jpg,958,700,3,plier,Unspecified,0,0,717,175,761,329
P07890.jpg,958,700,3,plier,Unspecified,0,0,769,192,785,277
P01239.jpg,835,606,3,gun,Unspecified,0,0,174,192,318,308
P02730.jpg,694,519,3,knife,Unspecified,0,0,121,236,522,355
P04341.jpg,712,692,3,plier,Unspecified,0,0,330,170,395,282
P03348.jpg,471,460,3,gun,Unspecified,0,0,105,200,214,346
P03348.jpg,471,460,3,wrench,Unspecified,0,0,60,275,260,400
P03348.jpg,471,460,3,wrench,Unspecified,0,0,57,271,325,315
P03348.jpg,471,460,3,knife,Unspecified,0,0,115,178,390,336
P03348.jpg,471,460,3,knife,Unspecified,0,0,127,177,364,289
P05739.jpg,387,987,3,wrench,Unspecified,0,0,274,700,333,822
P05739.jpg,387,987,3,wrench,Unspecified,0,0,300,700,349,824
P02056.jpg,807,490,3,gun,Unspecified,0,0,443,333,617,402
P02056.jpg,807,490,3,gun,Unspecified,0,0,148,156,338,255
P00899.jpg,888,1024,3,gun,Unspecified,0,0,103,341,321,429
P00899.jpg,888,1024,3,gun,Unspecified,0,0,442,230,629,351
P00899.jpg,888,1024,3,knife,Unspecified,0,0,156,196,596,296
P08209.jpg,947,808,3,plier,Unspecified,0,0,802,249,888,335
P08209.jpg,947,808,3,plier,Unspecified,0,0,783,326,891,378
P08209.jpg,947,808,3,wrench,Unspecified,0,0,318,225,491,396
P00655.jpg,830,644,3,knife,Unspecified,0,0,94,250,482,364
P00655.jpg,830,644,3,knife,Unspecified,0,0,93,350,402,486
P00655.jpg,830,644,3,plier,Unspecified,0,0,63,290,247,400
P04433.jpg,635,584,3,scissor,Unspecified,0,0,475,227,521,296
P02042.jpg,604,622,3,gun,Unspecified,0,0,273,287,401,380
P02724.jpg,693,400,3,knife,Unspecified,0,0,135,231,469,312
P02724.jpg,693,400,3,knife,Unspecified,0,0,182,144,465,210
P04355.jpg,432,588,3,scissor,Unspecified,0,0,21,401,355,520
P00133.jpg,678,473,3,knife,Unspecified,0,0,192,376,593,421
P00133.jpg,678,473,3,gun,Unspecified,0,0,499,251,603,369
P00133.jpg,678,473,3,gun,Unspecified,0,0,528,123,606,305
P07884.jpg,520,476,3,scissor,Unspecified,0,0,312,204,377,239
P03412.jpg,774,626,3,knife,Unspecified,0,0,94,210,376,502
P03412.jpg,774,626,3,knife,Unspecified,0,0,94,204,398,502
P03412.jpg,774,626,3,plier,Unspecified,0,0,94,366,227,514
P08547.jpg,331,378,3,plier,Unspecified,0,0,58,77,110,211
P01563.jpg,603,541,3,gun,Unspecified,0,0,175,128,358,214
P01563.jpg,603,541,3,gun,Unspecified,0,0,169,217,273,383
P01563.jpg,603,541,3,plier,Unspecified,0,0,275,217,485,399
P08221.jpg,583,662,3,scissor,Unspecified,0,0,479,298,536,336
P08221.jpg,583,662,3,plier,Unspecified,0,0,457,323,543,366
P07112.jpg,423,618,3,scissor,Unspecified,0,0,175,415,216,488
P07112.jpg,423,618,3,scissor,Unspecified,0,0,182,153,242,233
P07112.jpg,423,618,3,scissor,Unspecified,0,0,160,159,196,221
P03374.jpg,685,422,3,wrench,Unspecified,0,0,139,8,389,298
P03374.jpg,685,422,3,wrench,Unspecified,0,0,46,261,269,347
P03374.jpg,685,422,3,knife,Unspecified,0,0,35,222,334,312
P03374.jpg,685,422,3,knife,Unspecified,0,0,72,142,349,297
P03374.jpg,685,422,3,gun,Unspecified,0,0,163,203,293,341
P03374.jpg,685,422,3,scissor,Unspecified,0,1,77,200,214,337
P05705.jpg,432,1035,3,plier,Unspecified,0,0,176,514,260,582
P03360.jpg,660,652,3,knife,Unspecified,0,0,175,188,343,466
P03360.jpg,660,652,3,knife,Unspecified,0,0,91,239,482,350
P03360.jpg,660,652,3,plier,Unspecified,0,0,69,279,254,376
P05711.jpg,763,1015,3,plier,Unspecified,0,0,560,770,620,899
P01577.jpg,601,604,3,gun,Unspecified,0,0,401,248,512,411
P01577.jpg,601,604,3,plier,Unspecified,0,0,197,374,459,445
P06218.jpg,354,469,3,scissor,Unspecified,0,0,165,264,201,328
P07106.jpg,343,458,3,scissor,Unspecified,0,0,166,223,216,269
P00669.jpg,666,808,3,knife,Unspecified,0,0,133,335,262,616
P00669.jpg,666,808,3,knife,Unspecified,0,0,129,325,380,557
P00669.jpg,666,808,3,plier,Unspecified,0,0,132,359,344,444
P08553.jpg,605,407,3,plier,Unspecified,0,0,127,249,178,374
P08553.jpg,605,407,3,plier,Unspecified,0,0,83,164,226,310
P01211.jpg,613,590,3,gun,Unspecified,0,0,179,466,375,574
P01211.jpg,613,590,3,gun,Unspecified,0,0,463,205,608,346
P02718.jpg,668,524,3,gun,Unspecified,0,0,10,170,101,327
P05077.jpg,751,498,3,plier,Unspecified,0,0,257,251,391,379
P04369.jpg,720,519,3,wrench,Unspecified,0,0,105,293,348,361
P03406.jpg,450,400,3,knife,Unspecified,1,0,278,170,450,381
P03406.jpg,450,400,3,wrench,Unspecified,0,0,257,177,403,348
P03406.jpg,450,400,3,gun,Unspecified,0,0,161,236,327,313
P03406.jpg,450,400,3,scissor,Unspecified,0,0,256,97,443,210
P03406.jpg,450,400,3,knife,Unspecified,0,0,40,68,281,219
P04382.jpg,607,610,3,plier,Unspecified,0,0,74,251,151,417
P04382.jpg,607,610,3,plier,Unspecified,0,0,109,270,169,392
P06595.jpg,666,660,3,plier,Unspecified,0,0,232,231,373,361
P06595.jpg,666,660,3,wrench,Unspecified,0,0,274,251,353,326
P07853.jpg,851,664,3,wrench,Unspecified,0,0,138,348,227,487
P00682.jpg,512,511,3,wrench,Unspecified,1,0,1,58,250,355
P00682.jpg,512,511,3,wrench,Unspecified,0,0,270,308,410,366
P00682.jpg,512,511,3,gun,Unspecified,0,0,134,292,307,407
P00682.jpg,512,511,3,scissor,Unspecified,0,0,327,166,447,340
P00682.jpg,512,511,3,knife,Unspecified,0,0,111,283,411,363
P00682.jpg,512,511,3,knife,Unspecified,0,0,115,257,415,332
P02095.jpg,872,696,3,gun,Unspecified,0,0,277,215,475,341
P02095.jpg,872,696,3,gun,Unspecified,0,0,163,326,322,445
P02095.jpg,872,696,3,plier,Unspecified,0,0,318,427,568,578
P05922.jpg,1078,931,3,plier,Unspecified,0,0,168,520,275,605
P02081.jpg,794,501,3,plier,Unspecified,0,0,343,356,610,422
P02081.jpg,794,501,3,gun,Unspecified,0,0,174,344,350,428
P02081.jpg,794,501,3,gun,Unspecified,0,0,180,223,404,288
P05936.jpg,583,905,3,plier,Unspecified,0,0,472,715,519,824
P05936.jpg,583,905,3,wrench,Unspecified,0,0,517,572,550,819
P05936.jpg,583,905,3,wrench,Unspecified,0,0,539,619,555,793
P05936.jpg,583,905,3,wrench,Unspecified,0,0,514,618,542,828
P01588.jpg,847,752,3,plier,Unspecified,0,0,525,368,670,579
P01588.jpg,847,752,3,gun,Unspecified,0,0,464,176,615,319
P04396.jpg,665,443,3,plier,Unspecified,0,0,218,161,328,289
P08584.jpg,771,743,3,scissor,Unspecified,0,0,175,240,375,356
P08584.jpg,771,743,3,plier,Unspecified,0,0,376,180,423,375
P08584.jpg,771,743,3,wrench,Unspecified,0,0,419,181,447,338
P08584.jpg,771,743,3,wrench,Unspecified,0,0,417,213,447,362
P02917.jpg,822,507,3,gun,Unspecified,0,0,589,258,747,341
P00866.jpg,650,638,3,knife,Unspecified,0,0,101,365,484,515
P00872.jpg,687,633,3,knife,Unspecified,0,0,38,316,386,535
P00443.jpg,849,633,3,knife,Unspecified,0,0,312,408,673,579
P00443.jpg,849,633,3,gun,Unspecified,0,0,347,271,455,405
P00443.jpg,849,633,3,gun,Unspecified,0,0,160,290,319,356
P01985.jpg,636,555,3,gun,Unspecified,0,0,87,312,253,475
P01985.jpg,636,555,3,gun,Unspecified,0,0,195,281,291,406
P01985.jpg,636,555,3,gun,Unspecified,0,0,247,304,361,498
P01985.jpg,636,555,3,gun,Unspecified,0,0,299,240,385,410
P01985.jpg,636,555,3,gun,Unspecified,0,0,194,207,378,301
P01985.jpg,636,555,3,gun,Unspecified,0,0,365,174,509,289
P06032.jpg,802,707,3,plier,Unspecified,0,0,356,507,454,587
P02254.jpg,385,472,3,gun,Unspecified,0,0,119,169,274,296
P04625.jpg,445,458,3,plier,Unspecified,0,0,82,279,202,355
P04625.jpg,445,458,3,plier,Unspecified,0,0,222,218,327,304
P04625.jpg,445,458,3,plier,Unspecified,0,0,143,153,216,233
P02532.jpg,838,418,3,gun,Unspecified,0,0,38,154,225,228
P02532.jpg,838,418,3,gun,Unspecified,0,0,518,210,651,249
P02532.jpg,838,418,3,gun,Unspecified,0,0,492,265,592,311
P06754.jpg,429,540,3,wrench,Unspecified,0,0,239,332,399,419
P08779.jpg,534,522,3,plier,Unspecified,0,0,394,225,430,364
P08779.jpg,534,522,3,plier,Unspecified,0,0,342,182,380,306
P08779.jpg,534,522,3,plier,Unspecified,0,0,353,225,399,333
P08779.jpg,534,522,3,plier,Unspecified,0,0,356,231,405,362
P00325.jpg,870,575,3,gun,Unspecified,0,0,75,319,108,439
P00325.jpg,870,575,3,gun,Unspecified,0,0,129,300,217,411
P00325.jpg,870,575,3,knife,Unspecified,0,0,72,129,401,382
P00325.jpg,870,575,3,knife,Unspecified,0,0,120,131,418,241
P00325.jpg,870,575,3,knife,Unspecified,0,0,75,160,342,300
P06740.jpg,343,456,3,plier,Unspecified,0,0,187,205,259,291
P06740.jpg,343,456,3,wrench,Unspecified,0,0,194,188,275,328
P00331.jpg,837,509,3,knife,Unspecified,0,0,16,320,403,432
P06998.jpg,389,604,3,plier,Unspecified,0,0,55,165,189,250
P06998.jpg,389,604,3,plier,Unspecified,0,0,191,441,261,529
P03638.jpg,928,1024,3,gun,Unspecified,0,0,649,548,755,682
P04157.jpg,1500,1035,3,wrench,Unspecified,0,0,971,709,1101,973
P05249.jpg,342,661,3,knife,Unspecified,0,0,148,254,268,276
P02526.jpg,699,575,3,knife,Unspecified,0,0,168,360,572,463
P02240.jpg,682,524,3,gun,Unspecified,0,0,427,156,632,272
P02240.jpg,682,524,3,gun,Unspecified,0,0,31,146,119,322
P04631.jpg,364,439,3,scissor,Unspecified,0,0,91,202,133,267
P00457.jpg,522,691,3,gun,Unspecified,0,0,137,497,301,592
P00457.jpg,522,691,3,wrench,Unspecified,0,0,21,454,373,600
P00457.jpg,522,691,3,wrench,Unspecified,0,0,25,316,128,449
P00457.jpg,522,691,3,wrench,Unspecified,0,0,67,163,160,363
P00457.jpg,522,691,3,gun,Unspecified,0,0,137,204,279,281
P00457.jpg,522,691,3,knife,Unspecified,0,0,57,142,334,266
P01991.jpg,643,534,3,gun,Unspecified,1,0,473,102,643,250
P01991.jpg,643,534,3,gun,Unspecified,0,0,15,192,118,345
P06026.jpg,1192,514,3,plier,Unspecified,0,0,753,321,916,398
P01749.jpg,616,586,3,gun,Unspecified,0,0,142,255,346,347
P01749.jpg,616,586,3,gun,Unspecified,0,0,203,288,368,375
P02268.jpg,541,586,3,gun,Unspecified,0,0,206,415,389,516
P05507.jpg,792,511,3,knife,Unspecified,0,0,414,165,555,207
P04619.jpg,233,450,3,wrench,Unspecified,0,0,92,58,194,271
P04619.jpg,233,450,3,wrench,Unspecified,0,0,123,58,208,192
P04619.jpg,233,450,3,wrench,Unspecified,0,0,93,21,191,191
P03176.jpg,768,567,3,gun,Unspecified,0,0,119,133,262,238
P03176.jpg,768,567,3,wrench,Unspecified,0,0,76,17,258,200
P03176.jpg,768,567,3,plier,Unspecified,0,0,81,57,372,209
P07310.jpg,278,505,3,plier,Unspecified,0,0,104,356,224,388
P08023.jpg,479,660,3,scissor,Unspecified,0,0,139,336,279,402
P08023.jpg,479,660,3,wrench,Unspecified,0,0,162,323,243,358
P01761.jpg,552,621,3,gun,Unspecified,0,0,162,239,257,406
P01761.jpg,552,621,3,gun,Unspecified,0,0,243,241,328,435
P01007.jpg,669,662,3,gun,Unspecified,0,0,427,400,480,580
P01007.jpg,669,662,3,plier,Unspecified,0,0,57,308,130,540
P01007.jpg,669,662,3,gun,Unspecified,0,0,72,235,198,402
P06768.jpg,1500,956,3,plier,Unspecified,0,0,245,594,325,687
P06768.jpg,1500,956,3,plier,Unspecified,0,0,247,594,322,667
P07476.jpg,673,664,3,plier,Unspecified,0,0,389,223,500,341
P07476.jpg,673,664,3,plier,Unspecified,0,0,378,217,505,353
P08745.jpg,328,502,3,plier,Unspecified,0,0,98,324,132,413
P08745.jpg,328,502,3,plier,Unspecified,0,0,123,312,268,354
P08745.jpg,328,502,3,plier,Unspecified,0,0,156,278,225,397
P08745.jpg,328,502,3,plier,Unspecified,0,0,229,287,277,392
P00319.jpg,807,460,3,knife,Unspecified,0,0,375,108,772,169
P03610.jpg,382,437,3,gun,Unspecified,0,0,64,221,147,328
P03610.jpg,382,437,3,gun,Unspecified,0,0,68,86,231,167
P05261.jpg,478,662,3,plier,Unspecified,0,0,264,145,369,285
P05261.jpg,478,662,3,plier,Unspecified,0,0,376,154,428,284
P03604.jpg,424,468,3,gun,Unspecified,0,0,164,153,269,316
P03604.jpg,424,468,3,gun,Unspecified,0,0,167,186,247,316
P03604.jpg,424,468,3,plier,Unspecified,0,0,9,190,179,384
P05275.jpg,666,644,3,scissor,Unspecified,0,0,378,291,435,350
P01013.jpg,638,549,3,gun,Unspecified,0,0,83,426,252,493
P01013.jpg,638,549,3,gun,Unspecified,0,0,76,68,204,194
P01013.jpg,638,549,3,plier,Unspecified,0,0,49,84,310,159
P07462.jpg,462,444,3,wrench,Unspecified,0,0,167,101,364,238
P07462.jpg,462,444,3,wrench,Unspecified,0,0,133,82,250,155
P07462.jpg,462,444,3,wrench,Unspecified,0,0,178,92,254,145
P07462.jpg,462,444,3,plier,Unspecified,0,0,170,147,308,232
P07462.jpg,462,444,3,plier,Unspecified,0,0,157,123,258,193
P08751.jpg,941,573,3,plier,Unspecified,0,0,651,149,760,221
P07304.jpg,708,650,3,plier,Unspecified,0,0,72,179,161,299
P01775.jpg,649,519,3,gun,Unspecified,0,0,304,277,527,359
P01775.jpg,649,519,3,gun,Unspecified,0,0,377,216,566,316
P01775.jpg,649,519,3,gun,Unspecified,0,0,354,139,474,281
P01775.jpg,649,519,3,gun,Unspecified,0,0,279,119,379,286
P01775.jpg,649,519,3,gun,Unspecified,0,0,237,126,333,324
P05513.jpg,327,264,3,plier,Unspecified,0,0,178,141,297,185
P03162.jpg,895,627,3,knife,Unspecified,0,0,98,142,395,412
P03162.jpg,895,627,3,knife,Unspecified,0,0,80,200,370,278
P03162.jpg,895,627,3,gun,Unspecified,0,0,137,319,225,426
P03162.jpg,895,627,3,gun,Unspecified,0,0,77,334,120,448
P03189.jpg,478,476,3,gun,Unspecified,0,0,131,269,226,411
P02297.jpg,481,753,3,gun,Unspecified,0,0,197,497,418,575
P00480.jpg,675,465,3,knife,Unspecified,0,0,80,294,433,402
P01946.jpg,882,704,3,gun,Unspecified,0,0,428,315,628,422
P07489.jpg,681,651,3,plier,Unspecified,0,0,74,228,287,317
P03837.jpg,753,669,3,plier,Unspecified,0,0,185,420,306,467
P03837.jpg,753,669,3,plier,Unspecified,0,0,234,454,328,508
P03837.jpg,753,669,3,plier,Unspecified,0,0,209,396,314,453
P03837.jpg,753,669,3,plier,Unspecified,0,0,273,430,355,489
P03837.jpg,753,669,3,wrench,Unspecified,0,0,194,392,306,420
P00494.jpg,600,598,3,wrench,Unspecified,0,0,290,227,421,540
P00494.jpg,600,598,3,knife,Unspecified,0,0,136,352,523,531
P01952.jpg,846,742,3,gun,Unspecified,0,0,430,185,577,329
P02283.jpg,678,596,3,gun,Unspecified,0,0,368,82,457,274
P04802.jpg,805,652,3,wrench,Unspecified,0,0,188,496,290,595
P04802.jpg,805,652,3,plier,Unspecified,0,0,152,566,286,607
P04802.jpg,805,652,3,plier,Unspecified,0,0,30,552,173,593
P06973.jpg,489,432,3,plier,Unspecified,0,0,252,135,299,260
P08792.jpg,535,641,3,plier,Unspecified,0,0,258,368,318,510
P08792.jpg,535,641,3,plier,Unspecified,0,0,313,380,387,545
P08792.jpg,535,641,3,plier,Unspecified,0,0,322,388,364,466
P06967.jpg,443,621,3,plier,Unspecified,0,0,263,408,381,494
P06967.jpg,443,621,3,wrench,Unspecified,0,0,117,292,170,403
